Date,Open,High,Low,Close,Volume
13-03-2024,71461.9,73623.5,71338.4,73066.3,77180.0
12-03-2024,72099.1,72916.7,68845.6,71470.2,105090.0
11-03-2024,68964.7,72771.5,67452.8,72099.1,114720.0
10-03-2024,68360.7,69905.3,68165.0,68964.8,53490.0
09-03-2024,68178.5,68576.9,67923.9,68366.5,30710.0
08-03-2024,66854.4,69904.0,66170.7,68172.0,112670.0
07-03-2024,66074.6,67985.5,65602.6,66855.3,77470.0
06-03-2024,63794.7,67604.9,62848.7,66080.4,117910.0
05-03-2024,68273.1,69063.1,60138.2,63792.6,207600.0
04-03-2024,63135.8,68495.1,62746.8,68270.1,130860.00000000001
03-03-2024,61955.6,63227.3,61399.4,63135.8,38010.0
02-03-2024,62397.7,62446.3,61621.9,61994.5,33800.0
01-03-2024,61157.3,63147.3,60790.9,62397.7,74960.0
29-02-2024,62467.1,63653.4,60512.5,61169.3,119290.0
28-02-2024,57048.7,63915.3,56704.9,62467.6,173640.0
27-02-2024,54491.1,57555.2,54464.0,57056.2,100480.0
26-02-2024,51722.7,54899.1,50925.2,54495.1,78050.0
25-02-2024,51572.1,51952.0,51299.0,51722.7,23610.0
24-02-2024,50739.6,51689.9,50592.0,51571.6,20990.0
23-02-2024,51320.6,51532.5,50537.6,50740.5,43270.0
22-02-2024,51850.2,52015.8,50947.3,51320.4,50270.0
21-02-2024,52263.5,52367.3,50676.9,51858.2,59020.0
20-02-2024,51783.1,52936.8,50801.8,52263.5,68100.0
19-02-2024,52119.6,52484.8,51694.2,51783.6,36730.0
18-02-2024,51646.0,52350.3,51199.6,52117.5,26890.0
17-02-2024,52134.2,52175.5,50652.3,51646.0,32450.000000000004
16-02-2024,51901.4,52556.7,51612.6,52134.2,52860.0
15-02-2024,51805.2,52819.4,51327.5,51901.3,74720.0
14-02-2024,49708.6,52010.7,49263.8,51782.4,80350.0
13-02-2024,49941.0,50326.6,48398.3,49716.0,78510.0
12-02-2024,48280.2,50277.3,47729.9,49941.3,81850.0
11-02-2024,47759.3,48531.6,47590.2,48277.3,36500.0
10-02-2024,47128.0,48149.0,46875.0,47758.2,31200.0
09-02-2024,45293.3,48118.8,45254.2,47127.5,98110.0
08-02-2024,44346.2,45579.2,44336.4,45293.3,66380.0
07-02-2024,43088.4,44367.9,42783.5,44339.8,48570.0
06-02-2024,42697.6,43375.5,42566.8,43087.7,33320.0
05-02-2024,42581.4,43532.2,42272.5,42697.2,39260.0
04-02-2024,43006.2,43113.2,42379.4,42581.4,20330.0
03-02-2024,43194.7,43370.4,42882.0,43005.7,14570.0
02-02-2024,43083.7,43459.3,42596.3,43194.7,42650.0
01-02-2024,42580.1,43263.1,41890.5,43081.4,47690.0
31-01-2024,42946.2,43739.7,42315.4,42580.5,56480.0
30-01-2024,43303.3,43817.9,42702.9,42946.2,55130.0
29-01-2024,42031.4,43305.6,41824.7,43299.8,45230.0
28-01-2024,42121.3,42817.1,41649.0,42030.7,32530.0
27-01-2024,41811.5,42191.8,41413.0,42120.9,20460.0
26-01-2024,39942.0,42214.8,39831.2,41811.3,69470.0
25-01-2024,40085.1,40285.8,39546.3,39935.7,46300.0
24-01-2024,39891.3,40535.2,39510.0,40086.0,58640.0
23-01-2024,39555.0,40159.4,38546.9,39888.8,82670.0
22-01-2024,41581.7,41684.9,39468.4,39556.4,85100.0
21-01-2024,41695.4,41878.0,41504.5,41583.2,16110.0
20-01-2024,41647.6,41858.0,41449.5,41695.4,22270.0
19-01-2024,41293.8,42164.6,40305.4,41648.0,72640.0
18-01-2024,42763.5,42908.0,40682.6,41292.7,70350.0
17-01-2024,43139.1,43192.3,42211.8,42768.7,50440.0
16-01-2024,42515.2,43563.7,42093.1,43145.5,63930.0
15-01-2024,41747.6,43348.9,41719.2,42510.7,52080.0
14-01-2024,42851.3,43069.4,41739.6,41746.1,37140.0
13-01-2024,42836.7,43248.6,42443.3,42851.3,48180.0
12-01-2024,46348.1,46503.2,41857.9,42835.9,136920.0
11-01-2024,46629.3,48923.7,45651.8,46348.2,131039.99999999999
10-01-2024,46112.0,47654.3,44403.6,46629.3,131480.0
09-01-2024,46959.2,47880.1,45333.9,46129.0,100090.0
08-01-2024,43934.2,47196.7,43251.0,46962.2,103090.0
07-01-2024,43973.5,44481.2,43627.9,43927.3,29530.0
06-01-2024,44156.6,44203.2,43424.0,43967.9,24260.0
05-01-2024,44163.0,44312.1,42629.0,44156.9,68070.0
04-01-2024,42836.1,44744.5,42632.8,44157.0,68050.0
03-01-2024,44943.7,45492.7,40888.3,42836.1,117650.0
02-01-2024,44182.9,45885.4,44166.0,44943.7,97840.0
01-01-2024,42272.5,44187.0,42196.7,44183.4,36300.0
31-12-2023,42141.6,42878.8,41971.4,42272.5,35580.0
30-12-2023,42074.7,42592.2,41527.3,42136.7,35180.0
29-12-2023,42581.1,43108.0,41459.0,42072.4,60980.0
28-12-2023,43446.5,43782.6,42309.3,42581.1,49840.0
27-12-2023,42514.3,43676.7,42115.3,43446.5,50100.0
26-12-2023,43579.9,43594.9,41796.6,42513.3,56030.0
25-12-2023,42982.0,43792.7,42745.3,43578.5,32670.0
24-12-2023,43710.4,43935.7,42748.5,42981.5,30860.0
23-12-2023,43968.9,43994.6,43325.7,43710.4,21290.0
22-12-2023,43865.9,44394.6,43419.3,43968.9,44500.0
21-12-2023,43660.3,44241.8,43310.2,43865.9,48960.0
20-12-2023,42259.5,44278.7,42217.2,43662.8,70190.0
19-12-2023,42659.7,43473.3,41842.7,42259.3,55290.0
18-12-2023,41369.1,42728.0,40554.0,42659.7,61580.0
17-12-2023,42271.7,42413.2,41276.9,41368.7,35460.0
16-12-2023,41929.0,42690.3,41698.2,42271.7,30110.0
15-12-2023,43025.2,43080.7,41697.9,41929.0,45280.0
14-12-2023,42886.3,43392.7,41591.2,43025.9,59150.0
13-12-2023,41487.0,43417.5,40649.3,42884.5,63110.0
12-12-2023,41256.1,42070.9,40691.5,41487.0,57040.0
11-12-2023,43791.0,43806.3,40277.1,41256.1,105190.0
10-12-2023,43716.6,44045.4,43576.8,43791.0,23810.0
09-12-2023,44175.5,44361.2,43617.4,43718.4,31670.0
08-12-2023,43288.3,44697.6,43108.4,44175.5,58440.0
07-12-2023,43774.4,44046.4,42860.5,43289.7,63090.0
06-12-2023,44076.2,44283.7,43466.7,43776.3,72520.0
05-12-2023,41989.6,44424.1,41424.9,44076.2,96840.0
04-12-2023,39968.6,42394.4,39968.6,41987.8,104210.0
03-12-2023,39456.8,40178.9,39280.3,39970.2,35270.0
02-12-2023,38688.2,39673.4,38646.5,39458.4,37090.0
01-12-2023,37712.9,38950.8,37618.3,38688.2,62500.0
30-11-2023,37857.6,38144.4,37509.2,37712.9,33530.0
29-11-2023,37823.3,38362.9,37607.6,37855.5,49340.0
28-11-2023,37244.3,38379.4,36881.1,37823.3,57500.0
27-11-2023,37451.8,37563.3,36751.5,37248.6,45240.0
26-11-2023,37786.4,37819.1,37166.3,37451.8,29200.0
25-11-2023,37718.6,37887.4,37599.9,37787.0,16090.0
24-11-2023,37295.0,38400.8,37257.4,37717.3,65830.0
23-11-2023,37410.8,37642.5,36915.3,37293.1,32350.0
22-11-2023,35797.5,37862.5,35695.6,37410.8,64810.0
21-11-2023,37452.7,37631.2,35799.2,35813.6,71070.0
20-11-2023,37356.6,37735.6,36857.6,37454.1,51800.0
19-11-2023,36568.6,37504.6,36393.3,37354.2,26140.0
18-11-2023,36617.5,36845.2,36220.6,36568.6,20880.0
17-11-2023,36161.8,36690.6,35875.2,36595.4,51370.0
16-11-2023,37873.9,37907.6,35561.6,36161.2,66920.0
15-11-2023,35549.3,37954.1,35379.6,37874.9,75510.0
14-11-2023,36478.3,36744.5,34984.3,35549.3,63560.0
13-11-2023,37067.8,37404.6,36358.4,36478.3,44550.0
12-11-2023,37149.0,37215.3,36761.9,37064.4,21450.0
11-11-2023,37306.3,37401.3,36767.6,37150.5,29530.0
10-11-2023,36700.5,37496.1,36347.2,37303.0,59560.0
09-11-2023,35636.9,37942.0,35578.1,36700.5,115560.0
08-11-2023,35426.2,36050.2,35148.8,35636.9,46330.0
07-11-2023,35042.1,35877.9,34536.9,35426.1,53490.0
06-11-2023,35020.3,35275.6,34742.9,35042.0,29810.0
05-11-2023,35065.8,35360.2,34550.0,35019.4,31020.0
04-11-2023,34718.6,35242.2,34601.1,35065.8,23800.0
03-11-2023,34931.4,34940.6,34124.2,34718.7,54540.0
02-11-2023,35423.8,35907.6,34357.4,34931.4,63660.0
01-11-2023,34648.3,35557.5,34138.7,35423.8,71660.0
31-10-2023,34478.9,34704.6,34053.9,34650.6,43400.0
30-10-2023,34526.7,34853.3,34089.5,34477.9,45200.0
29-10-2023,34082.6,34737.9,33937.6,34526.7,27720.0
28-10-2023,33901.6,34387.8,33867.3,34082.6,22000.0
27-10-2023,34153.7,34245.8,33423.6,33901.8,47330.0
26-10-2023,34497.6,34826.0,33749.9,34153.7,56620.0
25-10-2023,33917.0,35123.9,33713.4,34496.8,75810.0
24-10-2023,33037.3,35191.4,32866.5,33917.0,159080.0
23-10-2023,29984.2,34375.6,29891.4,33041.8,133460.0
22-10-2023,29912.7,30193.4,29713.6,29984.2,29070.0
21-10-2023,29674.7,30264.8,29469.1,29912.9,34680.0
20-10-2023,28724.0,30165.9,28586.1,29674.5,82680.0
19-10-2023,28321.8,28883.8,28170.2,28723.0,50100.0
18-10-2023,28405.2,28876.0,28169.0,28321.7,45010.0
17-10-2023,28508.3,28608.5,28096.9,28403.6,53420.0
16-10-2023,27161.2,29969.5,27119.7,28509.7,119180.0
15-10-2023,26852.8,27286.9,26812.6,27161.2,21950.0
14-10-2023,26863.5,26975.7,26805.1,26852.8,13560.0
13-10-2023,26761.1,27114.8,26682.9,26863.5,33660.0
12-10-2023,26878.2,26942.8,26565.3,26761.1,32750.0
11-10-2023,27391.9,27475.9,26558.4,26876.6,55780.0
10-10-2023,27581.5,27728.1,27300.1,27391.0,34320.0
09-10-2023,27922.7,27986.4,27279.5,27581.4,44810.0
08-10-2023,27961.1,28097.5,27714.4,27922.7,24110.0
07-10-2023,27935.5,28021.3,27859.0,27961.1,17290.0
06-10-2023,27410.3,28223.6,27195.7,27936.9,52510.0
05-10-2023,27783.5,28089.1,27371.7,27410.3,46260.0
04-10-2023,27428.7,27832.7,27242.5,27790.9,40930.0
03-10-2023,27501.6,27670.8,27194.1,27428.4,44060.0
02-10-2023,27974.6,28556.6,27325.2,27505.3,84300.0
01-10-2023,26962.5,28038.4,26955.7,27974.5,35110.0
30-09-2023,26908.1,27085.7,26887.5,26962.7,17550.0
29-09-2023,27022.6,27229.5,26728.8,26909.8,42240.0
28-09-2023,26368.2,27283.6,26339.4,27022.6,64560.0
27-09-2023,26218.9,26836.9,26109.1,26366.1,50800.0
26-09-2023,26303.1,26396.2,26093.4,26218.9,26410.0
25-09-2023,26251.6,26423.6,26013.6,26302.7,38200.0
24-09-2023,26579.0,26727.6,26162.2,26251.5,22320.0
23-09-2023,26581.7,26636.2,26517.5,26579.2,12920.0
22-09-2023,26569.5,26736.4,26488.5,26581.9,28790.0
21-09-2023,27125.2,27155.6,26382.3,26570.0,47810.0
20-09-2023,27209.2,27378.6,26851.8,27125.0,47230.0
19-09-2023,26759.0,27480.7,26672.2,27209.2,52170.0
18-09-2023,26530.3,27413.3,26405.2,26763.5,63350.0
17-09-2023,26562.0,26614.4,26408.7,26529.1,16570.0
16-09-2023,26599.9,26769.0,26463.5,26562.0,18450.0
15-09-2023,26523.3,26837.4,26233.1,26601.0,36470.0
14-09-2023,26223.0,26760.3,26148.6,26524.7,53820.0
13-09-2023,25836.1,26382.3,25766.9,26223.0,42580.0
12-09-2023,25166.4,26472.6,25133.5,25834.5,78710.0
11-09-2023,25840.2,25897.4,24923.1,25166.4,56320.0
10-09-2023,25901.1,25995.1,25626.7,25840.2,23600.0
09-09-2023,25909.5,25938.5,25814.3,25901.1,13480.0
08-09-2023,26248.5,26415.4,25701.6,25909.5,41010.0
07-09-2023,25758.0,26417.7,25626.5,26249.8,39770.0
06-09-2023,25790.1,26018.4,25411.7,25758.0,37780.0
05-09-2023,25824.4,25864.0,25596.3,25790.2,28400.0
04-09-2023,25971.0,26094.2,25660.9,25823.3,27130.0
03-09-2023,25869.7,26090.4,25816.6,25971.0,21360.0
02-09-2023,25803.5,25977.4,25752.7,25869.7,21240.0
01-09-2023,25938.3,26144.9,25361.9,25803.2,58080.0
31-08-2023,27300.6,27464.5,25731.0,25937.3,69110.0
30-08-2023,27723.9,27757.3,27043.2,27298.8,46540.0
29-08-2023,26118.1,28046.0,25919.8,27723.9,98320.0
28-08-2023,26100.6,26215.7,25891.0,26118.9,28840.0
27-08-2023,26017.1,26176.8,25968.7,26100.6,14290.0
26-08-2023,26057.2,26114.1,25993.5,26017.1,12090.0
25-08-2023,26176.1,26265.7,25811.6,26057.2,39960.0
24-08-2023,26436.2,26560.5,25943.6,26177.0,41040.0
23-08-2023,26042.0,26807.7,25812.6,26436.2,60960.0
22-08-2023,26126.8,26138.8,25481.9,26039.9,47720.0
21-08-2023,26190.8,26220.9,25850.8,26126.0,41100.0
20-08-2023,26099.5,26269.1,25998.5,26190.8,24000.0
19-08-2023,26053.3,26262.2,25799.5,26099.4,33040.0
18-08-2023,26635.7,26801.9,25691.0,26053.2,93050.0
17-08-2023,28726.1,28771.8,25489.4,26635.7,132920.0
16-08-2023,29195.3,29251.1,28717.6,28726.3,43710.0
15-08-2023,29426.7,29472.0,29118.6,29195.3,33810.0
14-08-2023,29300.1,29689.0,29116.0,29426.7,39300.0
13-08-2023,29428.2,29468.5,29272.3,29300.1,13490.0
12-08-2023,29420.8,29480.8,29375.4,29428.2,11070.0
11-08-2023,29448.9,29544.9,29271.2,29420.8,27710.0
10-08-2023,29578.0,29719.4,29377.5,29449.0,32000.0
09-08-2023,29771.3,30104.0,29384.2,29578.0,49670.0
08-08-2023,29204.2,30168.6,29137.7,29777.4,62570.0
07-08-2023,29081.3,29270.2,28721.0,29204.2,41190.0
06-08-2023,29067.9,29198.9,28987.4,29081.3,16030.000000000002
05-08-2023,29105.6,29139.3,28983.0,29068.1,14550.0
04-08-2023,29189.1,29319.1,28875.8,29105.5,31430.0
03-08-2023,29180.9,29409.8,28981.0,29189.3,36080.0
02-08-2023,29711.8,30025.9,28961.6,29173.7,67410.0
01-08-2023,29232.3,29712.2,28611.0,29712.2,64010.00000000001
31-07-2023,29282.0,29502.3,29128.3,29232.4,31840.0
30-07-2023,29354.2,29446.6,29054.5,29281.7,20580.0
29-07-2023,29315.0,29400.1,29256.9,29353.5,13900.0
28-07-2023,29222.7,29533.0,29125.1,29315.0,31420.0
27-07-2023,29352.9,29568.8,29094.0,29222.7,30420.0
26-07-2023,29228.8,29681.8,29109.7,29352.2,44330.0
25-07-2023,29178.3,29365.4,29058.7,29228.6,29050.0
24-07-2023,30085.9,30098.2,28890.7,29178.1,55730.0
23-07-2023,29788.9,30337.0,29735.7,30085.9,23320.0
22-07-2023,29904.5,29988.0,29657.3,29788.9,18470.0
21-07-2023,29801.0,30058.9,29739.9,29903.1,32590.000000000004
20-07-2023,29909.7,30408.0,29621.4,29801.0,50330.0
19-07-2023,29866.7,30185.5,29789.3,29909.7,34960.0
18-07-2023,30139.7,30242.4,29624.6,29866.8,42400.0
17-07-2023,30235.5,30335.9,29693.3,30139.7,42840.0
16-07-2023,30291.8,30435.0,30075.4,30235.5,20310.0
15-07-2023,30316.8,30395.4,30246.9,30291.4,17060.0
14-07-2023,31465.4,31602.6,29944.3,30317.4,82420.0
13-07-2023,30387.3,31764.5,30260.0,31466.1,99810.0
12-07-2023,30623.3,30951.3,30231.7,30387.3,54060.0
11-07-2023,30414.2,30782.2,30333.8,30623.3,39840.0
10-07-2023,30166.9,31019.6,29969.1,30415.3,55240.0
09-07-2023,30288.8,30425.5,30071.9,30166.9,20050.0
08-07-2023,30346.8,30379.9,30055.9,30288.8,17410.0
07-07-2023,29912.7,30442.0,29757.4,30346.4,46420.0
06-07-2023,30512.8,31463.6,29869.0,29913.1,90810.0
05-07-2023,30768.6,30875.6,30233.3,30512.8,43230.0
04-07-2023,31152.0,31326.5,30657.8,30768.4,42120.0
03-07-2023,30617.5,31377.0,30581.5,31151.3,56490.0
02-07-2023,30587.1,30769.0,30227.9,30617.7,28820.0
01-07-2023,30472.9,30649.9,30329.0,30586.8,22460.0
30-06-2023,30445.7,31275.5,29714.5,30472.9,118650.0
29-06-2023,30077.3,30823.1,30051.3,30445.7,49570.0
28-06-2023,30691.9,30703.4,29919.5,30078.6,51060.0
27-06-2023,30267.0,30993.7,30231.3,30689.1,55820.0
26-06-2023,30466.3,30645.9,29986.3,30267.0,58710.0
25-06-2023,30533.6,31040.2,30315.8,30465.3,37120.0
24-06-2023,30680.7,30795.3,30269.4,30533.6,38150.0
23-06-2023,29890.2,31395.4,29822.6,30679.4,98850.0
22-06-2023,29992.8,30497.8,29590.4,29890.5,79220.0
21-06-2023,28307.7,30769.5,28270.5,29996.9,143490.0
20-06-2023,26845.9,28393.0,26665.5,28307.7,100550.0
19-06-2023,26339.7,27029.7,26295.1,26845.9,46450.0
18-06-2023,26515.0,26679.3,26290.6,26339.7,27310.0
17-06-2023,26341.3,26767.3,26183.5,26515.0,35860.0
16-06-2023,25591.9,26472.8,25276.0,26341.3,69240.0
15-06-2023,25129.5,25732.8,24838.0,25591.3,68380.0
14-06-2023,25929.0,26051.7,24847.4,25129.5,60820.0
13-06-2023,25906.9,26428.9,25726.4,25929.4,56240.0
12-06-2023,25927.9,26080.7,25635.0,25906.8,40750.0
11-06-2023,25843.3,26190.1,25660.8,25928.4,39200.0
10-06-2023,26479.3,26525.1,25468.3,25844.0,83570.0
09-06-2023,26501.1,26773.9,26326.7,26479.3,38960.0
08-06-2023,26341.8,26784.4,26231.3,26501.1,39950.0
07-06-2023,27230.2,27342.0,26141.0,26342.5,77480.0
06-06-2023,25745.6,27325.2,25425.6,27230.2,88610.0
05-06-2023,27122.3,27125.5,25437.5,25747.4,85420.0
04-06-2023,27070.9,27410.2,26956.1,27122.3,23810.0
03-06-2023,27246.0,27317.5,26931.4,27072.0,20620.0
02-06-2023,26819.0,27299.4,26541.3,27244.7,49370.0
01-06-2023,27216.4,27340.9,26662.3,26819.0,51980.0
31-05-2023,27696.9,27825.0,26865.1,27216.1,63080.0
30-05-2023,27738.9,28033.6,27583.8,27698.2,45190.0
29-05-2023,28068.4,28431.2,27548.8,27739.4,54560.0
28-05-2023,26855.3,28181.9,26788.5,28071.2,55230.0
27-05-2023,26711.2,26882.9,26591.2,26857.5,18680.0
26-05-2023,26475.5,26911.6,26330.0,26711.5,45880.0
25-05-2023,26327.1,26589.2,25892.5,26475.8,50170.0
24-05-2023,27220.7,27220.7,26088.7,26328.4,72650.0
23-05-2023,26851.6,27448.1,26804.1,27220.7,50890.0
22-05-2023,26749.9,27048.9,26546.1,26847.3,35560.0
21-05-2023,27116.2,27257.1,26677.6,26749.9,27420.0
20-05-2023,26883.0,27147.2,26831.3,27116.2,17720.0
19-05-2023,26828.2,27154.7,26711.3,26882.9,36670.0
18-05-2023,27403.8,27467.0,26449.8,26828.0,63390.0
17-05-2023,27035.5,27465.3,26597.7,27403.1,58140.0
16-05-2023,27183.9,27295.3,26881.9,27035.3,45290.0
15-05-2023,26920.4,27651.7,26752.1,27183.9,53270.0
14-05-2023,26777.4,27176.1,26609.9,26920.0,26350.0
13-05-2023,26798.7,27011.9,26695.6,26777.5,27950.0
12-05-2023,26983.1,27044.0,25853.1,26799.2,87490.0
11-05-2023,27604.3,27607.4,26766.2,26983.5,62850.0
10-05-2023,27634.3,28311.7,26885.7,27603.3,91450.0
09-05-2023,27670.5,27816.0,27366.3,27634.9,49750.0
08-05-2023,28424.8,28627.8,27280.3,27670.5,85720.0
07-05-2023,28857.1,29122.0,28419.6,28424.8,36500.0
06-05-2023,29512.8,29816.4,28414.9,28857.1,58940.0
05-05-2023,28842.2,29653.9,28825.3,29513.2,74520.0
04-05-2023,29023.6,29352.7,28687.4,28842.1,53800.0
03-05-2023,28669.1,29244.7,28164.4,29023.6,81220.0
02-05-2023,28079.0,28877.4,27913.2,28669.1,65330.0
01-05-2023,29252.1,29329.6,27685.9,28077.6,84360.0
30-04-2023,29235.1,29941.3,29095.0,29252.1,47620.0
29-04-2023,29318.4,29425.5,29058.5,29234.1,25720.0
28-04-2023,29475.9,29587.2,28927.8,29321.8,69880.0
27-04-2023,28424.5,29859.8,28392.4,29475.9,121630.0
26-04-2023,28298.8,29995.7,27307.8,28424.6,164310.0
25-04-2023,27510.1,28375.6,27201.1,28298.8,65310.0
24-04-2023,27591.4,27978.8,27054.3,27509.3,66740.0
23-04-2023,27813.8,27815.0,27388.5,27591.4,41770.0
22-04-2023,27264.8,27872.0,27165.7,27813.9,44300.0
21-04-2023,28240.5,28353.4,27171.1,27264.8,98720.0
20-04-2023,28813.7,29082.1,28032.4,28240.5,95450.0
19-04-2023,30382.2,30408.4,28641.1,28813.7,111270.0
18-04-2023,29434.1,30470.1,29149.2,30382.2,76580.0
17-04-2023,30310.8,30312.2,29274.0,29434.9,71900.0
16-04-2023,30299.2,30545.3,30134.6,30310.3,34480.0
15-04-2023,30472.6,30586.5,30208.8,30299.6,31710.0
14-04-2023,30387.4,30964.9,30026.0,30472.5,98380.0
13-04-2023,29892.4,30524.1,29864.5,30387.4,65870.0
12-04-2023,30209.8,30473.0,29679.5,29886.4,78690.0
11-04-2023,29641.0,30484.6,29597.8,30209.6,89380.0
10-04-2023,28326.5,29755.4,28182.9,29641.0,85730.0
09-04-2023,27941.2,28522.7,27809.2,28326.6,39350.0
08-04-2023,27910.4,28153.1,27863.8,27941.2,23730.0
07-04-2023,28037.6,28102.5,27779.4,27910.4,30940.0
06-04-2023,28173.5,28173.5,27734.5,28036.7,51290.0
05-04-2023,28164.4,28744.4,27823.5,28173.5,77320.0
04-04-2023,27802.2,28429.1,27668.9,28164.4,64060.0
03-04-2023,28194.7,28458.4,27256.9,27802.1,98000.0
02-04-2023,28456.1,28522.8,27871.7,28198.3,45040.0
01-04-2023,28473.7,28795.1,28285.6,28456.1,38090.0
31-03-2023,28029.3,28646.3,27587.5,28473.7,98440.0
30-03-2023,28350.3,29160.4,27716.7,28029.5,122510.0
29-03-2023,27262.9,28627.4,27249.8,28350.4,109320.0
28-03-2023,27127.8,27465.0,26665.6,27262.2,94160.0
27-03-2023,27974.8,28023.3,26611.5,27129.8,107240.0
26-03-2023,27474.9,28153.7,27429.1,27973.5,60640.0
25-03-2023,27462.2,27761.9,27176.7,27475.6,61360.0
24-03-2023,28306.9,28374.5,27026.5,27462.2,110360.0
23-03-2023,27262.8,28734.1,27144.6,28310.7,158460.0
22-03-2023,28114.2,28760.3,26668.7,27261.7,262029.99999999997
21-03-2023,27719.8,28437.8,27350.6,28114.0,438780.0
20-03-2023,27958.9,28457.8,27157.0,27720.5,503900.0
19-03-2023,26914.5,28347.3,26844.6,27958.7,393270.0
18-03-2023,27391.9,27659.1,26688.7,26914.5,392470.0
17-03-2023,25004.4,27742.2,24900.1,27391.8,674960.0
16-03-2023,24283.2,25139.0,24147.9,25004.1,462580.0
15-03-2023,24699.6,25108.9,23932.4,24282.7,614310.0
14-03-2023,24121.5,26365.9,23994.6,24699.7,753060.0
13-03-2023,21994.8,24406.2,21859.6,24114.4,733630.0
12-03-2023,20465.0,22028.6,20294.2,21994.8,455690.0
11-03-2023,20156.5,20669.5,19796.7,20467.5,453460.0
10-03-2023,20362.0,20362.6,19591.8,20156.7,655270.0
09-03-2023,21710.8,21826.5,20079.6,20361.8,468760.0
08-03-2023,22197.8,22274.3,21661.3,21710.8,316510.0
07-03-2023,22410.1,22535.1,21968.6,22197.8,304750.0
06-03-2023,22428.2,22595.4,22320.1,22410.0,215310.0
05-03-2023,22347.1,22636.7,22213.5,22428.3,160570.0
04-03-2023,22354.7,22403.7,22167.4,22347.1,123930.0
03-03-2023,23465.6,23473.4,22051.9,22354.4,344630.0
02-03-2023,23642.2,23780.5,23208.7,23465.4,249260.0
01-03-2023,23130.6,23914.1,23025.3,23642.2,328770.0
28-02-2023,23494.0,23595.0,23033.8,23130.5,275100.0
27-02-2023,23558.7,23876.2,23166.8,23494.1,297650.0
26-02-2023,23166.1,23671.8,23066.0,23558.7,209120.0
25-02-2023,23191.3,23215.3,22777.4,23166.1,198350.0
24-02-2023,23936.4,24123.4,22970.3,23191.5,367990.0
23-02-2023,24186.6,24590.4,23637.9,23936.3,417460.0
22-02-2023,24450.7,24474.3,23593.4,24186.6,400240.0
21-02-2023,24839.5,25236.8,24160.8,24450.7,395970.0
20-02-2023,24302.8,25085.4,23868.6,24839.5,363020.0
19-02-2023,24631.3,25175.2,24273.7,24302.9,312640.0
18-02-2023,24573.5,24838.9,24457.0,24631.4,223770.0
17-02-2023,23538.2,24984.7,23373.0,24573.5,523850.0
16-02-2023,24328.1,25233.8,23525.9,23539.6,484500.0
15-02-2023,22198.5,24330.9,22050.8,24327.9,401530.0
14-02-2023,21776.9,22308.6,21556.2,22198.5,378390.0
13-02-2023,21782.7,21887.5,21418.7,21772.6,312040.0
12-02-2023,21859.9,22080.7,21653.1,21786.8,211650.0
11-02-2023,21627.4,21902.9,21605.3,21859.8,182070.0
10-02-2023,21792.5,21933.6,21491.7,21635.0,352790.0
09-02-2023,22964.6,23003.6,21744.6,21792.5,425440.0
08-02-2023,23251.7,23425.1,22691.7,22964.6,289120.0
07-02-2023,22761.8,23338.8,22748.2,23251.7,318980.0
06-02-2023,22936.0,23130.6,22633.7,22761.8,278580.0
05-02-2023,23326.9,23423.4,22766.5,22936.0,217260.0
04-02-2023,23431.2,23571.8,23269.8,23323.8,170270.0
03-02-2023,23429.1,23694.1,23233.8,23431.2,349360.0
02-02-2023,23726.2,24207.2,23398.1,23427.6,382860.0
01-02-2023,23124.7,23784.5,22809.6,23725.6,333180.0
31-01-2023,22832.2,23262.9,22724.9,23125.1,289380.0
30-01-2023,23746.0,23794.0,22560.0,22832.2,339620.0
29-01-2023,23023.5,23952.9,22973.3,23753.1,320860.0
28-01-2023,23074.6,23182.3,22889.8,23027.9,156960.0
27-01-2023,23016.0,23480.3,22602.9,23074.6,310360.0
26-01-2023,23055.2,23259.5,22869.0,23016.0,320970.0
25-01-2023,22632.5,23779.0,22366.3,23055.1,388180.0
24-01-2023,22916.3,23156.1,22517.1,22632.5,334170.0
23-01-2023,22709.0,23161.8,22527.9,22915.5,327850.0
22-01-2023,22775.7,23068.7,22323.0,22707.8,280640.0
21-01-2023,22677.5,23304.5,22461.1,22775.7,382690.0
20-01-2023,21074.9,22718.5,20879.3,22677.2,373740.0
19-01-2023,20670.6,21169.4,20669.7,21081.2,275760.0
18-01-2023,21137.1,21584.1,20448.3,20670.6,388670.0
17-01-2023,21184.4,21506.4,20926.2,21137.1,310040.0
16-01-2023,20880.1,21416.8,20698.9,21184.2,337460.0
15-01-2023,20956.0,21032.2,20585.7,20879.8,205800.0
14-01-2023,19926.9,21185.6,19898.6,20958.2,458210.0
13-01-2023,18850.8,19981.6,18723.8,19927.0,426670.0
12-01-2023,17941.0,19055.3,17915.5,18851.3,522010.0
11-01-2023,17440.5,17989.8,17323.9,17942.3,291530.0
10-01-2023,17180.1,17491.0,17151.7,17439.1,247140.0
09-01-2023,17119.0,17390.8,17107.1,17180.1,301240.0
08-01-2023,16943.6,17119.0,16913.8,17119.0,144840.0
07-01-2023,16950.9,16979.6,16909.7,16943.6,110480.0
06-01-2023,16829.8,17012.3,16707.6,16950.9,233470.0
05-01-2023,16852.2,16877.9,16772.3,16829.8,178960.0
04-01-2023,16674.2,16976.5,16656.5,16852.1,247390.0
03-01-2023,16673.1,16773.2,16607.2,16674.2,178730.0
